season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,7,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",MLB,17,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,4,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",MLB,12,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,INA,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,18,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,15,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,1,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,INA,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,13,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",OLB,8,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",MLB,19,WC,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",MLB,11,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,2,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,3,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",MLB,16,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,INA,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,5,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",,6,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,CAR,LB,ILB,53,ACT,Claudin Cherelus,Claudin,Cherelus,1999-02-09,74,230,Alcorn State; UMass Amherst,00-0038493,4256224,74650010-eba9-11ed-aa2f-9b9591ffdf9b,40547,17534,52094,CherCl00,24799,11305,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7ole2smckexdhtrytuv",MLB,9,REG,A01,Claudin,CHE247405,56249,32004348-4524-7405-419d-6ea0a41f5c6d,2023,2023,,
2025,PHI,WR,WR,87,ACT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,7,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,NYG,WR,WR,88,ACT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",,18,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,CUT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",,14,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,INA,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,6,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,ACT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",SLOT_WR,12,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,NYG,WR,WR,88,DEV,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",,16,REG,P06,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,ACT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",SLOT_WR,10,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,INA,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,5,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,INA,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",,13,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,NYG,WR,WR,88,DEV,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",,17,REG,P06,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,NYG,WR,WR,88,INA,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,2,REG,I01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,ACT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",RB,8,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,NYG,WR,WR,88,DEV,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtz360jnxg9psmqifnp",,15,REG,P06,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,NYJ,WR,WR,3,ACT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,1,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,NYG,WR,WR,88,CUT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,3,REG,W03,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,ACT,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,11,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,WR,WR,87,INA,Xavier Gipson,Xavier,Gipson,2001-03-08,69,180,Stephen F. Austin State,00-0038496,4427278,840a7940-ebaa-11ed-a11b-41cbcb1c4445,40548,17045,104136,GipsXa00,24472,11306,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkkrvgof3jtrrwidklcr",,4,REG,A01,Xavier,GIP576222,56252,32004749-5057-6222-78ba-a836b095e2d2,2023,2023,,
2025,PHI,TE,TE,84,ACT,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",TE,7,REG,A01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,2,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,15,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,11,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,12,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,4,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,6,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,3,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,5,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,1,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,ACT,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",TE,16,REG,A01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,13,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,17,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,18,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,19,WC,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,10,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,8,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,PHI,TE,TE,84,DEV,E.J. Jenkins,Emanuel,Jenkins,1998-11-03,78,243,Georgia Tech; South Carolina; St. Francis PA,00-0038498,4248557,626a1dd0-ebab-11ed-bb4c-e536974648f2,,17218,109834,JenkEJ00,24800,11304,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmhuk0gcnyotcjhdxo6v",,14,REG,P01,E.J.,JEN184122,56254,32004a45-4e18-4122-7f9a-fe5ff4a948f3,2023,2023,,
2025,CAR,WR,WR,81,CUT,T.J. Luther,Tyreece,Luther,2000-05-13,71,180,Gardner-Webb; Wofford,00-0038502,,,,,,,,,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmus66zyk0djbzval8vr",,1,REG,W03,T.J.,LUT282486,56258,32004c55-5428-2486-72aa-24f0e0898b1f,2023,2023,,
2025,BAL,LB,ILB,32,ACT,Trenton Simpson,Trenton,Simpson,2001-06-14,74,230,Clemson,00-0038504,4430831,a2ceb68a-71c0-465c-8548-36967d302cc9,40116,16712,122157,SimpTr00,24086,10935,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozi4oorc2wbcbonnjoo8",MLB,18,REG,A01,Trenton,SIM632785,55951,32005349-4d63-2785-a5d9-70beadf55418,2023,2023,BAL,86
2025,BAL,LB,ILB,32,ACT,Trenton Simpson,Trenton,Simpson,2001-06-14,74,230,Clemson,00-0038504,4430831,a2ceb68a-71c0-465c-8548-36967d302cc9,40116,16712,122157,SimpTr00,24086,10935,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozi4oorc2wbcbonnjoo8",MLB,1,REG,A01,Trenton,SIM632785,55951,32005349-4d63-2785-a5d9-70beadf55418,2023,2023,BAL,86
2025,BAL,LB,ILB,32,ACT,Trenton Simpson,Trenton,Simpson,2001-06-14,74,230,Clemson,00-0038504,4430831,a2ceb68a-71c0-465c-8548-36967d302cc9,40116,16712,122157,SimpTr00,24086,10935,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozi4oorc2wbcbonnjoo8",MLB,4,REG,A01,Trenton,SIM632785,55951,32005349-4d63-2785-a5d9-70beadf55418,2023,2023,BAL,86
2025,BAL,LB,ILB,32,ACT,Trenton Simpson,Trenton,Simpson,2001-06-14,74,230,Clemson,00-0038504,4430831,a2ceb68a-71c0-465c-8548-36967d302cc9,40116,16712,122157,SimpTr00,24086,10935,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozi4oorc2wbcbonnjoo8",EDGE,8,REG,A01,Trenton,SIM632785,55951,32005349-4d63-2785-a5d9-70beadf55418,2023,2023,BAL,86
2025,BAL,LB,ILB,32,ACT,Trenton Simpson,Trenton,Simpson,2001-06-14,74,230,Clemson,00-0038504,4430831,a2ceb68a-71c0-465c-8548-36967d302cc9,40116,16712,122157,SimpTr00,24086,10935,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozi4oorc2wbcbonnjoo8",EDGE,14,REG,A01,Trenton,SIM632785,55951,32005349-4d63-2785-a5d9-70beadf55418,2023,2023,BAL,86
2025,BAL,LB,ILB,32,ACT,Trenton Simpson,Trenton,Simpson,2001-06-14,74,230,Clemson,00-0038504,4430831,a2ceb68a-71c0-465c-8548-36967d302cc9,40116,16712,122157,SimpTr00,24086,10935,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozi4oorc2wbcbonnjoo8",MLB,16,REG,A01,Trenton,SIM632785,55951,32005349-4d63-2785-a5d9-70beadf55418,2023,2023,BAL,86
